SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,FLAG_EXT_SOURCE_1_NULO,FLAG_EXT_SOURCE_3_NULO,FLAG_OCCUPATION_NULO,DTI,RATIO_CREDITO_INGRESO,PLAZO_MESES,EDAD_AÑOS,ANTIGUEDAD_LABORAL_AÑOS,FLAG_PENSIONADO_DESEMPLEADO,EXT_SOURCE_PROMEDIO,EXT_SOURCE_MIN,DTI_X_EXT2,RIESGO_EDAD_SCORE,ORG_TYPE_GRUPO
178145,0,0,0,0,0,1,225000.0,1235587.5,40963.5,1107000.0,1,7,1,1,4,0.031329,-13376,-2996,-4227.0,-3781,,1,1,0,1,0,0,3,3.0,2,2,5,13,0,0,0,0,0,0,0.6172397614702015,0.6081143535568916,0.1153866620073356,3.0,0.0,2.0,0.0,-3006.0,1,0.0,0.0,0.0,0.0,0,0,0,0.18206,5.4915,30.16313303306602,36,8.208219178082192,0,0.4469135923448095,0.1153866620073356,0.0713467007914323,0.3724867643392099,9
354957,0,0,1,1,1,0,225000.0,360000.0,19660.5,360000.0,6,7,4,3,1,0.0116569999999999,-20770,-979,-5179.0,-4053,12.0,1,1,0,1,0,0,4,1.0,1,1,2,11,0,0,0,0,0,0,,0.7668540406378309,,0.0,0.0,0.0,0.0,-444.0,0,,,,,1,1,0,0.08738,1.6,18.310826276035705,56,2.682191780821918,0,0.7668540406378309,0.7668540406378309,0.0203722939290663,0.0618550504430244,1
101681,0,1,0,1,1,1,180000.0,405000.0,20250.0,405000.0,6,7,4,5,1,0.04622,-17057,-4704,-11143.0,-602,3.0,1,1,0,1,0,0,11,2.0,1,1,6,10,0,1,1,0,0,0,0.4999188441286119,0.7363586963757305,0.3740208032583212,0.0,0.0,0.0,0.0,-534.0,0,0.0,0.0,0.0,2.0,0,0,0,0.1125,2.25,20.0,46,12.887671232876713,0,0.5367661145875545,0.3740208032583212,0.0296596466577303,0.2174363135609437,8
220031,0,0,1,1,1,1,202500.0,732915.0,79065.0,675000.0,6,7,4,3,1,0.0116569999999999,-10817,-1413,-5344.0,-3446,9.0,1,1,1,1,1,0,8,2.0,1,1,2,16,0,0,0,0,0,0,,0.572374611976979,0.4400578303966329,0.0,0.0,0.0,0.0,-417.0,1,0.0,0.0,0.0,2.0,1,0,0,0.3904444444444444,3.6193333333333335,9.269778030734209,29,3.871232876712329,0,0.506216221186806,0.4400578303966329,0.1669639570569884,0.4030887990311788,5
346247,0,0,0,0,1,0,121500.0,286704.0,15138.0,247500.0,1,3,4,5,1,0.003813,-23638,365243,-9223.0,-4477,,1,0,0,1,0,0,17,1.0,2,2,2,6,0,0,0,0,0,0,,0.3352254650657304,0.5691487713619409,0.0,0.0,0.0,0.0,-1700.0,0,0.0,0.0,0.0,7.0,1,0,1,0.1245925925925925,2.359703703703704,18.93935790725327,64,,1,0.4521871182138356,0.3352254650657304,0.0828259827969956,0.0558992736516494,11
222267,0,0,0,0,1,0,81000.0,327024.0,10044.0,270000.0,6,1,4,5,1,0.018801,-21468,-11598,-3387.0,-3955,,1,1,1,1,0,0,8,1.0,2,2,1,11,0,0,0,0,1,1,,0.3544398560688075,0.1309471529360181,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0,0,0.124,4.037333333333334,32.55913978494624,58,31.775342465753425,0,0.2426935045024128,0.1309471529360181,0.0800494578474678,0.1700075806219073,5
292382,0,0,0,0,1,1,157500.0,526491.0,18909.0,454500.0,6,1,1,1,1,0.0031219999999999,-10257,-215,-1496.0,-1496,,1,1,0,1,0,0,14,3.0,3,3,5,12,0,0,0,0,1,1,,0.1547396185724413,0.4794489811780563,0.0,0.0,0.0,0.0,-599.0,1,0.0,0.0,0.0,1.0,1,0,0,0.1200571428571428,3.3428,27.843407900999523,28,0.589041095890411,0,0.3170942998752488,0.1547396185724413,0.1014795463645314,0.5714108919411184,2
207262,0,0,0,0,1,0,202500.0,622413.0,31909.5,495000.0,6,1,2,0,5,0.030755,-10329,-883,-3842.0,-2718,,1,1,0,1,0,0,3,2.0,2,2,0,15,0,0,0,0,0,0,0.3297814041297828,0.4624169284141652,0.2650494299443805,3.0,1.0,3.0,1.0,0.0,1,0.0,1.0,0.0,1.0,0,0,0,0.1575777777777778,3.0736444444444446,19.5055704414046,28,2.419178082191781,0,0.3524159208294428,0.2650494299443805,0.0847111457914478,0.5418560662447519,8
150047,0,0,1,0,0,0,202500.0,454500.0,20151.0,454500.0,1,7,4,0,1,0.02461,-17340,-3311,-344.0,-824,,1,1,0,1,1,0,8,2.0,2,2,6,14,0,0,0,0,0,0,0.4543307415515239,0.5890278317526466,0.6738300778602003,1.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,0,0.0995111111111111,2.2444444444444445,22.554711924966504,47,9.07123287671233,0,0.5723962170547904,0.4543307415515239,0.0408962970980366,0.1919853719345839,5
346846,0,0,0,0,0,0,156600.0,862560.0,23850.0,720000.0,6,1,4,1,1,0.04622,-19197,-234,-547.0,-633,,1,1,1,1,0,0,14,2.0,1,1,5,15,0,1,1,1,1,1,0.5808512452710376,0.7376133675431231,,5.0,0.0,5.0,0.0,-336.0,0,,,,,0,1,0,0.1522988505747126,5.508045977011494,36.16603773584906,52,0.6410958904109589,0,0.6592323064070804,0.5808512452710376,0.0399611825293519,0.1182255263485639,5
285279,0,0,0,0,1,0,157500.0,675000.0,24376.5,675000.0,6,3,4,1,1,0.0145199999999999,-21170,365243,-9418.0,-4677,,1,0,0,1,1,0,17,2.0,2,2,2,12,0,0,0,0,0,0,0.7212578599794397,0.5726850198200755,0.7557400501752248,0.0,0.0,0.0,0.0,-2124.0,1,0.0,0.0,0.0,1.0,0,0,1,0.1547714285714285,4.285714285714286,27.690603655159684,58,,1,0.6832276433249134,0.5726850198200755,0.0661361499324186,0.0711121617025704,11
229175,0,0,0,0,1,0,180000.0,717003.0,23260.5,598500.0,6,7,4,2,1,0.008625,-21982,-14722,-1123.0,-4224,,1,1,1,1,1,0,6,1.0,2,2,0,15,0,0,0,0,0,0,,0.7007002517588631,0.2314393514998941,1.0,0.0,1.0,0.0,-1134.0,1,0.0,0.0,1.0,3.0,1,0,0,0.129225,3.98335,30.82491777906752,60,40.33424657534247,0,0.4660698016293786,0.2314393514998941,0.0386770099664609,0.0980688119456243,7
132950,0,0,0,1,0,2,126000.0,900000.0,23742.0,900000.0,6,7,1,1,1,0.028663,-9678,-1535,-603.0,-2283,6.0,1,1,0,1,0,0,3,4.0,2,2,5,16,0,0,0,0,1,1,0.5925644161526811,0.2072055111592068,0.5262949398096192,0.0,0.0,0.0,0.0,-1061.0,1,0.0,1.0,0.0,0.0,0,0,0,0.1884285714285714,7.142857142857143,37.90750568612585,26,4.205479452054795,0,0.4420216223738357,0.2072055111592068,0.1493851329687151,0.4896544946515318,9
431941,0,0,1,1,1,0,135000.0,244584.0,16474.5,193500.0,6,1,4,3,4,0.018029,-21554,-1423,-10377.0,-4216,14.0,1,1,0,1,0,0,4,1.0,3,3,1,10,0,0,0,0,0,0,,0.6053750554768198,0.7380196196295241,0.0,0.0,0.0,0.0,-454.0,0,0.0,0.0,0.0,0.0,1,0,0,0.1220333333333333,1.8117333333333332,14.846216880633706,59,3.898630136986301,0,0.671697337553172,0.6053750554768198,0.0481573973966454,0.0670005433564955,8
165229,0,1,0,0,1,0,135000.0,135000.0,6750.0,135000.0,6,1,2,3,1,0.005002,-11626,-4126,-6094.0,-4006,,1,1,0,1,1,0,8,1.0,3,3,1,17,1,1,1,0,0,0,0.1585217162610699,0.8052836955619546,0.2764406945454034,,,,,-218.0,0,0.0,0.0,0.0,0.0,0,0,0,0.05,1.0,20.0,31,11.304109589041095,0,0.4134153687894759,0.1585217162610699,0.0097358152219022,0.4549023670612227,5
247427,0,0,0,1,1,0,112500.0,675000.0,21559.5,675000.0,6,7,1,5,1,0.006852,-19120,-845,-2889.0,-2576,14.0,1,1,0,1,0,0,14,1.0,3,3,6,12,0,0,0,0,0,0,0.5711476834515243,0.2982583285745762,0.0441303158529594,6.0,0.0,6.0,0.0,-1777.0,0,0.0,0.0,0.0,0.0,0,0,0,0.19164,6.0,31.308703819661865,52,2.315068493150685,0,0.3045121092930199,0.0441303158529594,0.1344817739119682,0.2412917171840543,6
211356,0,0,0,0,0,0,90000.0,450000.0,19822.5,450000.0,6,1,4,1,1,0.018634,-11980,-2544,-2871.0,-1912,,1,1,1,1,1,0,17,2.0,2,2,0,18,0,0,0,0,0,0,0.5241203690266522,0.7055342024201893,,2.0,0.0,2.0,0.0,-2396.0,1,,,,,0,1,1,0.22025,5.0,22.70147559591373,32,6.96986301369863,0,0.6148272857234207,0.5241203690266522,0.0648560919169533,0.2908447026170088,5
452886,0,0,1,0,0,1,135000.0,521280.0,27423.0,450000.0,6,1,4,0,5,0.04622,-10371,-1729,-5199.0,-363,,1,1,1,1,0,0,2,3.0,1,1,6,17,0,0,0,0,0,0,,0.6396677166136716,,0.0,0.0,0.0,0.0,-244.0,1,,,,,1,1,0,0.2031333333333333,3.8613333333333335,19.00886117492616,28,4.736986301369863,0,0.6396677166136716,0.6396677166136716,0.0731954978318761,0.3015025228334584,5
121096,0,0,1,1,1,0,162000.0,1246500.0,33426.0,1246500.0,5,3,4,0,1,0.030755,-23757,365243,-10305.0,-3920,18.0,1,0,0,1,0,0,17,2.0,2,2,0,13,0,0,0,0,0,0,,0.5766829997576404,0.4170996682522097,0.0,0.0,0.0,0.0,-1276.0,1,0.0,1.0,0.0,2.0,1,0,1,0.2063333333333333,7.694444444444445,37.29133010231556,65,,1,0.496891334004925,0.4170996682522097,0.0873444077166735,0.0410700951832714,11
181387,0,0,0,0,0,0,157500.0,835380.0,33259.5,675000.0,6,3,4,1,1,0.035792,-19824,365243,-8856.0,-3318,,1,0,0,1,0,0,17,2.0,2,2,6,16,0,0,0,0,0,0,,0.5549779405305426,0.6986675550534175,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,1,0.2111714285714285,5.304,25.117034230821268,54,,1,0.6268227477919801,0.5549779405305426,0.0939759440439645,0.1142379343493938,11
127457,0,0,0,0,1,0,157500.0,1130112.0,37480.5,1012500.0,6,3,4,1,1,0.025164,-21598,365243,-3185.0,-5014,,1,0,0,1,0,0,17,2.0,2,2,6,14,0,0,0,0,0,0,0.7174729576766794,0.1923160541736026,0.7366226976503176,12.0,0.0,12.0,0.0,-840.0,0,0.0,0.0,1.0,3.0,0,0,1,0.2379714285714285,7.175314285714285,30.15199903950054,59,,1,0.5488039031668666,0.1923160541736026,0.1922057024225161,0.0920808360883945,11
425014,0,0,1,0,0,0,315000.0,900000.0,40671.0,900000.0,6,1,1,1,4,0.0116569999999999,-9949,-861,-4768.0,-2639,,1,1,1,1,0,0,17,2.0,1,1,5,20,1,1,0,1,1,0,,0.6923294650789737,0.3409064264152384,2.0,1.0,2.0,1.0,-484.0,0,0.0,0.0,0.0,0.0,1,0,1,0.1291142857142857,2.857142857142857,22.12878955521133,27,2.3589041095890413,0,0.5166179457471061,0.3409064264152384,0.0397246613516605,0.4143274750739091,5
170625,0,1,0,0,1,1,103500.0,247500.0,12375.0,247500.0,6,1,4,3,1,0.0084739999999999,-14823,-839,-11846.0,-295,,1,1,0,1,0,0,3,2.0,2,2,4,12,0,0,0,0,0,0,0.4698128678742326,0.0096290421742884,0.1940678276718812,0.0,0.0,0.0,0.0,-394.0,0,0.0,0.0,0.0,0.0,0,0,0,0.1195652173913043,2.391304347826087,20.0,40,2.2986301369863016,0,0.2245032459068007,0.0096290421742884,0.1184139188704655,0.45896746670822,0
204518,0,0,0,0,1,0,405000.0,1133748.0,33277.5,990000.0,6,7,1,2,1,0.072508,-17735,-3263,-11647.0,-1288,,1,1,1,1,1,1,17,1.0,1,1,1,12,0,0,0,0,0,0,0.8839324633176237,0.6127995955652454,0.5334816299804352,0.0,0.0,0.0,0.0,-1464.0,1,0.0,0.0,0.0,4.0,0,0,1,0.0821666666666666,2.799377777777778,34.06950642325896,48,8.93972602739726,0,0.676737896287768,0.5334816299804352,0.031814966564389,0.1385409015909565,5
236542,0,0,0,0,1,1,157500.0,450000.0,24543.0,450000.0,6,7,2,1,1,0.028663,-9334,-222,-2162.0,-2016,,1,1,0,1,0,0,3,3.0,2,2,4,11,0,0,0,0,0,0,,0.0690692166236485,,3.0,1.0,3.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1,1,0,0.1558285714285714,2.857142857142857,18.335166850018336,25,0.6082191780821918,0,0.0690692166236485,0.0690692166236485,0.1450656140724177,0.835937846297132,9
275394,0,0,0,0,1,3,90000.0,942300.0,30528.0,675000.0,5,1,4,1,1,0.010276,-13382,-2120,-2970.0,-3100,,1,1,0,1,0,1,8,5.0,2,2,0,11,0,0,0,0,0,0,0.3649643738444777,0.4827606640644897,0.6801388218428291,4.0,2.0,4.0,2.0,-1079.0,1,0.0,0.0,0.0,2.0,0,0,0,0.3392,10.47,30.86674528301887,36,5.808219178082192,0,0.5092879532505988,0.3649643738444777,0.1754475827493251,0.3304795416883722,8
130897,0,0,0,0,1,0,225000.0,852088.5,33921.0,688500.0,6,3,4,2,1,0.035792,-23347,365243,-2260.0,-4337,,1,0,0,1,0,0,17,1.0,2,2,1,15,0,0,0,0,0,0,0.7902675859588507,0.3573422337147276,,0.0,0.0,0.0,0.0,-658.0,1,0.0,0.0,2.0,6.0,0,1,1,0.15076,3.78706,25.119793048553998,63,,1,0.5738049098367892,0.3573422337147276,0.0968870848451676,0.052187153897536,11
452951,0,0,0,0,1,0,153000.0,1058197.5,38137.5,913500.0,6,7,1,0,1,0.031329,-19802,-3836,-5985.0,-3150,,1,1,0,1,0,1,17,2.0,2,2,0,15,0,0,0,0,0,0,0.5014856431874423,0.6546312420355518,0.475849908720221,0.0,0.0,0.0,0.0,-330.0,1,0.0,1.0,0.0,0.0,0,0,1,0.2492647058823529,6.916323529411764,27.746902654867256,54,10.509589041095891,0,0.543988931314405,0.475849908720221,0.0860882418749617,0.1395952251078352,8
379636,0,0,0,1,1,0,382500.0,440784.0,25434.0,360000.0,1,3,4,2,1,0.032561,-21105,365243,-1885.0,-3367,15.0,1,0,0,1,1,1,17,1.0,1,1,2,10,0,0,0,0,0,0,0.5863202960816685,0.1554129531912559,0.3996756156233169,2.0,1.0,2.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0,0,1,0.0664941176470588,1.1523764705882351,17.330502476999293,57,,1,0.3804696216320804,0.1554129531912559,0.0561600704536826,0.1517217253145925,11
313915,0,0,1,0,1,0,157500.0,283500.0,30663.0,283500.0,6,7,4,3,1,0.030755,-8396,-1509,-2228.0,-1068,,1,1,1,1,1,0,3,1.0,2,2,2,16,0,0,0,0,0,0,,0.3369039103392858,0.5602843280409464,6.0,0.0,6.0,0.0,-948.0,0,0.0,1.0,0.0,3.0,1,0,0,0.1946857142857143,1.8,9.24567067801585,23,4.134246575342465,0,0.4485941191901161,0.3369039103392858,0.1290953358556602,0.5176463370868297,6
381559,0,0,1,1,1,1,180000.0,1611072.0,44433.0,1440000.0,6,7,4,1,1,0.020713,-12844,-5419,-732.0,-4014,14.0,1,1,0,1,0,0,8,3.0,3,3,2,9,0,0,0,0,1,1,,0.6137020336387216,0.5867400085415683,0.0,0.0,0.0,0.0,-1191.0,0,0.0,0.0,0.0,2.0,1,0,0,0.24685,8.9504,36.258456552562286,35,14.846575342465751,0,0.6002210210901449,0.5867400085415683,0.0953576529962815,0.2773976588354097,4
364706,0,0,0,0,1,1,90000.0,427500.0,20920.5,427500.0,4,7,4,2,1,0.026392,-11165,-1081,-1287.0,-2840,,1,1,1,1,1,0,2,2.0,2,2,5,15,0,0,0,0,0,0,,0.589059592826345,0.2837118826350007,3.0,0.0,3.0,0.0,-109.0,1,0.0,0.0,0.0,1.0,1,0,0,0.23245,4.75,20.434502043450205,30,2.9616438356164383,0,0.4363857377306728,0.2837118826350007,0.0955230976475161,0.4485909434388522,1
207709,0,1,1,1,0,1,157500.0,180000.0,9000.0,180000.0,6,1,4,1,1,0.030755,-13957,-4531,-7855.0,-4121,64.0,1,1,0,1,0,0,4,3.0,2,2,6,12,0,0,0,0,0,0,,0.6158719327012715,0.6313545365850379,0.0,0.0,0.0,0.0,-1593.0,0,0.0,0.0,0.0,0.0,1,0,0,0.0571428571428571,1.1428571428571428,20.0,38,12.413698630136986,0,0.6236132346431547,0.6158719327012715,0.021950175274213,0.2381222393073919,5
109715,0,0,1,1,0,2,126000.0,787086.0,30627.0,657000.0,6,7,4,1,1,0.030755,-11734,-3907,-5207.0,-3913,12.0,1,1,0,1,0,0,4,4.0,2,2,5,12,0,0,0,0,0,0,,0.6777284682326892,0.5136937663039473,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,2.0,1,0,0,0.2430714285714285,6.246714285714286,25.69908903908316,32,10.704109589041096,0,0.5957111172683183,0.5136937663039473,0.0783350016145827,0.3052793604300454,5
157757,0,0,1,0,0,1,90000.0,225000.0,10489.5,225000.0,5,1,4,3,5,0.018209,-8763,-1285,-3767.0,-1418,,1,1,0,1,0,0,8,2.0,3,3,2,7,0,0,0,0,1,1,0.1141466828987339,0.2926504169516623,,0.0,0.0,0.0,0.0,-54.0,1,,,,,0,1,0,0.11655,2.5,21.45002145002145,24,3.5205479452054798,0,0.2033985499251981,0.1141466828987339,0.0824415939042837,0.7315727602727773,3
303705,0,1,0,1,1,0,121500.0,247500.0,12375.0,247500.0,6,7,4,2,1,0.020246,-14646,-211,-4676.0,-3683,19.0,1,1,0,1,1,0,8,1.0,3,3,6,7,0,0,0,0,0,0,,0.4000166879353552,0.1237353221130787,2.0,0.0,2.0,0.0,-1144.0,0,0.0,1.0,0.0,2.0,1,0,0,0.1018518518518518,2.037037037037037,20.0,40,0.5780821917808219,0,0.2618760050242169,0.1237353221130787,0.0611094114139915,0.4368488949856675,2
346496,0,0,0,0,1,0,157500.0,101880.0,10053.0,90000.0,6,1,4,3,1,0.016612,-19911,-1301,-1889.0,-3450,,1,1,0,1,0,0,8,1.0,2,2,1,18,0,0,0,0,0,0,,0.6517630751990309,0.7544061731797895,4.0,0.0,4.0,0.0,-1613.0,1,0.0,0.0,0.0,13.0,1,0,0,0.0638285714285714,0.6468571428571429,10.134288272157566,54,3.564383561643836,0,0.7030846241894102,0.6517630751990309,0.0222274654287247,0.0908924619828336,5
426014,0,0,0,0,1,0,99000.0,360000.0,18508.5,360000.0,6,7,4,1,1,0.018209,-18123,-244,-1678.0,-1678,,1,1,1,1,1,0,1,2.0,3,3,1,12,0,0,0,1,1,0,0.5422804373990758,0.5991994293844338,0.7394117535524816,0.0,0.0,0.0,0.0,-259.0,1,0.0,0.0,0.0,0.0,0,0,0,0.1869545454545454,3.636363636363636,19.450522732798444,49,0.6684931506849315,0,0.6269638734453304,0.5422804373990758,0.0749314884973556,0.1522596434917018,2
187262,0,0,0,1,0,2,180000.0,679500.0,19867.5,679500.0,1,4,1,5,1,0.003069,-15856,-3426,-3349.0,-3032,6.0,1,1,0,1,1,0,10,3.0,3,3,0,11,0,0,0,0,1,1,0.3157952568004601,0.2478929608967108,0.656158373001177,1.0,0.0,1.0,0.0,-758.0,1,0.0,0.0,0.0,3.0,0,0,0,0.110375,3.775,34.20158550396376,43,9.386301369863014,0,0.4066155302327827,0.2478929608967108,0.0830138144410255,0.3148570655907683,8
261311,0,0,0,1,1,0,157500.0,729396.0,49072.5,688500.0,6,4,1,1,1,0.006296,-16605,-2751,-7592.0,-148,22.0,1,1,1,1,0,0,4,2.0,3,3,5,10,0,0,0,0,0,0,0.8474608671583198,0.5863572770808345,0.6413682574954046,0.0,0.0,0.0,0.0,-697.0,1,0.0,0.0,1.0,1.0,0,0,0,0.3115714285714285,4.631085714285715,14.863640531866116,45,7.536986301369863,0,0.6917288005781863,0.5863572770808345,0.1288792540980999,0.1509899752270108,10
346455,0,0,0,0,0,0,180000.0,679500.0,27076.5,679500.0,6,4,4,1,1,0.008019,-12520,-3360,-4481.0,-3021,,1,1,1,1,0,0,3,2.0,2,2,0,14,0,0,0,0,0,0,0.2163723481094778,0.5499443363103649,0.4776491548517548,0.0,0.0,0.0,0.0,-1436.0,1,0.0,0.0,1.0,1.0,0,0,0,0.150425,3.775,25.09556257271065,34,9.205479452054794,0,0.4146552797571992,0.2163723481094778,0.0676996232105133,0.4181033716020006,9
315199,0,0,0,0,1,0,135000.0,454500.0,14661.0,454500.0,6,4,4,1,1,0.035792,-17999,-3405,-1210.0,-1374,,1,1,1,1,1,0,17,2.0,2,2,6,9,0,0,0,0,1,1,0.7458017933996148,0.4837599842613674,0.7295666907060153,0.0,0.0,0.0,0.0,-802.0,1,0.0,0.0,0.0,0.0,0,0,1,0.1086,3.3666666666666667,31.00061387354205,49,9.32876712328767,0,0.6530428227889992,0.4837599842613674,0.0560636657092155,0.141615174371837,4
318573,0,0,0,0,1,0,108000.0,547344.0,18216.0,472500.0,1,7,4,1,1,0.01885,-20021,-8904,-8888.0,-3536,,1,1,0,1,0,0,2,2.0,2,2,6,12,0,0,0,0,0,0,0.672188011577093,0.7817947162167769,0.5797274227921155,0.0,0.0,0.0,0.0,-1608.0,1,0.0,0.0,1.0,3.0,0,0,0,0.1686666666666666,5.068,30.047430830039527,54,24.39452054794521,0,0.6779033835286619,0.5797274227921155,0.0368039578647703,0.0986010050422463,9
271301,0,1,1,1,0,1,67500.0,180000.0,9000.0,180000.0,6,1,4,1,1,0.001417,-21747,-7200,-14095.0,-4534,14.0,1,1,0,1,0,0,17,3.0,2,2,1,10,0,0,0,0,0,0,,0.2190857819411202,0.4258928980051529,3.0,1.0,3.0,1.0,-1695.0,0,0.0,0.0,0.0,3.0,1,0,1,0.1333333333333333,2.6666666666666665,20.0,59,19.726027397260275,0,0.3224893399731365,0.2190857819411202,0.1041218957411839,0.1382674816381354,10
341557,0,1,0,1,1,1,270000.0,720000.0,36000.0,720000.0,6,7,1,1,1,0.010032,-14950,-1694,-1395.0,-752,14.0,1,1,0,1,1,0,10,3.0,2,2,4,9,0,0,0,0,0,0,,0.0824052882644019,0.5531646987710016,0.0,0.0,0.0,0.0,-637.0,1,0.0,0.0,0.0,3.0,1,0,0,0.1333333333333333,2.6666666666666665,20.0,40,4.641095890410959,0,0.3177849935177017,0.0824052882644019,0.1223459615647464,0.4037599017956459,8
284921,0,0,1,1,1,0,360000.0,1029784.5,57631.5,927000.0,6,4,1,1,1,0.006233,-10996,-1899,-377.0,-3691,6.0,1,1,0,1,0,0,3,2.0,2,2,0,17,0,0,0,0,0,0,,0.6533644787021752,0.5262949398096192,2.0,0.0,2.0,0.0,-981.0,0,0.0,0.0,0.0,1.0,1,0,0,0.1600875,2.8605125,17.868431326618257,30,5.2027397260273975,0,0.5898297092558972,0.5262949398096192,0.0554920140157655,0.3264620681432655,10
243277,0,0,1,1,1,0,225000.0,161595.0,15979.5,139500.0,6,1,4,1,1,0.04622,-20375,-6155,-11033.0,-3816,14.0,1,1,0,1,1,0,4,2.0,1,1,6,10,0,1,1,0,0,0,0.6561250906215564,0.7579500665142533,,0.0,0.0,0.0,0.0,-2652.0,1,,,,,0,1,0,0.07102,0.7182,10.1126443255421,55,16.863013698630137,0,0.7070375785679048,0.6561250906215564,0.0171903862761577,0.0837035489805986,8
417732,0,0,0,0,1,0,112500.0,481500.0,17293.5,481500.0,6,7,4,1,1,0.035792,-14537,-3106,-8116.0,-4171,,1,1,0,1,0,0,14,2.0,2,2,0,16,0,0,0,0,0,0,0.5592462395242657,0.650347217008493,0.7047064232963289,0.0,0.0,0.0,0.0,-1733.0,1,0.0,0.0,0.0,5.0,0,0,0,0.15372,4.28,27.842831121519644,39,8.509589041095891,0,0.6380999599430291,0.5592462395242657,0.0537486258014544,0.2215714530961046,2
313914,0,0,1,0,1,0,157500.0,301464.0,23949.0,238500.0,6,7,2,1,2,0.031329,-19734,-12105,-13697.0,-3240,,1,1,0,1,1,0,8,2.0,2,2,6,15,0,0,0,0,0,0,,0.3968247749007724,0.4489622731076524,3.0,1.0,3.0,0.0,-2417.0,1,0.0,0.0,0.0,2.0,1,0,0,0.1520571428571428,1.914057142857143,12.587748966553928,54,33.16438356164384,0,0.4228935240042124,0.3968247749007724,0.0917171013708025,0.1766652477538125,7
408965,0,0,1,1,1,0,202500.0,764469.0,55759.5,652500.0,6,7,1,2,1,0.010006,-14952,-6344,-3845.0,-3644,21.0,1,1,1,1,0,0,6,1.0,2,2,1,16,0,0,0,0,0,0,0.5696704340411016,0.6725631670144827,0.6430255641096323,0.0,0.0,0.0,0.0,-222.0,1,0.0,1.0,0.0,1.0,0,0,0,0.2753555555555556,3.775155555555556,13.71011217819385,40,17.38082191780822,0,0.6284197217217389,0.5696704340411016,0.0901615510560787,0.2199148585728484,8
324877,0,0,0,1,1,1,157500.0,312840.0,20124.0,247500.0,6,1,4,3,1,0.010276,-14680,-2141,-8023.0,-4708,15.0,1,1,0,1,0,0,2,2.0,2,2,4,11,0,0,0,0,1,1,0.5904199925797035,0.5994882387806106,0.3944954053123993,0.0,0.0,0.0,0.0,-1324.0,1,0.0,0.0,0.0,2.0,0,0,0,0.1277714285714285,1.9862857142857144,15.54561717352415,40,5.865753424657535,0,0.5281345455575711,0.3944954053123993,0.0511739598906602,0.2792673097720497,8
183715,0,1,0,0,1,0,180000.0,540000.0,27000.0,540000.0,5,7,1,1,1,0.026392,-20644,-10493,-9598.0,-3991,,1,1,0,1,0,0,10,2.0,2,2,6,17,0,0,0,0,0,0,,0.5786516066339388,0.6910212267577837,10.0,2.0,10.0,0.0,-876.0,0,0.0,0.0,0.0,3.0,1,0,0,0.15,3.0,20.0,56,28.747945205479454,0,0.6348364166958612,0.5786516066339388,0.0632022590049091,0.0968801343459959,7
